Class_Label,lemmatized_tokens
Normal,"['pam', 'help', 'original', 'message', 'sent', 'answer', 'clarity', 'wherever', 'cite', 'section', 'response', 'assume', 'mean', 'section', 'response', 'address', 'key', 'point', 'upon', 'based', 'interpretation', 'plan', 'beginning', 'section', 'state', 'notwithstanding', 'provision', 'plan', 'section', 'complete', 'rule', 'accelerated', 'distribution', 'disagree', 'translation', 'single', 'sum', 'distribution', 'meaning', 'instead', 'single', 'amount', 'would', 'like', 'meet', 'discus', 'appeal', 'w', 'l', 'addition', 'response', 'address', 'section', 'relevant', 'section', 'share', 'additionally', 'q', 'section', 'plan', 'brochure', 'work', 'example', 'number', 'share', 'retain', 'certain', 'dollar', 'value', 'methodology', 'section', 'martin', 'neal', 'share', 'concern', 'please', 'advise', 'convenient', 'time', 'meet', 'discus', 'original', 'message', 'sent', 'mary', 'answer', 'purpose', 'accelerated', 'distribution', 'single', 'sum', 'distribution', 'section', 'mean', 'account', 'distributed', 'distinguished', 'another', 'form', 'may', 'selected', 'participant', 'deferral', 'agreement', 'section', 'clear', 'account', 'balance', 'shall', 'determined', 'last', 'day', 'month', 'preceding', 'date', 'committee', 'written', 'request', 'participant', 'account', 'balance', 'reflected', 'share', 'stock', 'since', 'form', 'distribution', 'share', 'stock', 'additionally', 'portion', 'balance', 'attributable', 'deferral', 'restricted', 'stock', 'section', 'exhibit', 'plan', 'section', 'applicable', 'distribution', 'balance', 'deferral', 'restricted', 'stock', 'plan', 'upon', 'death', 'disability', 'retirement', 'termination', 'share', 'unit', 'converted', 'share', 'executive', 'according', 'payment', 'election', 'made', 'executive', 'time', 'deferral', 'election', 'therefore', 'distribution', 'receive', 'share', 'correct', 'agree', 'interpretation', 'plan']"
Normal,"['image', 'market', 'insight', 'image', 'financial', 'service', 'firm', 'research', 'customer', 'access', 'g', 'research', 'login', 'news', 'research', 'see', 'upswing', 'con', 'editor', 'outlook', 'selective', 'accumulation', 'r', 'order', 'early', 'stage', 'recovery', 'bear', 'market', 'vary', 'wi', 'degree', 'time', 'pass', 'however', 'deviation', 'norm', 'become', 'f', 'ar', 'dramatic', 'last', 'went', 'press', 'early', 'b', 'holiday', 'bear', 'market', 'loss', 'march', 'thats', 'average', 'rebound', 'postwar', 'period', 'shown', 'table', 'bottom', 'right', 'week', 'edition', 'outlook', 'point', 'recovery', 'om', 'nine', 'former', 'bear', 'market', 'since', 'world', 'war', 'won', 'ba', 'average', 'bear', 'market', 'loss', 'nine', 'gain', 'end', 'six', 'month', 'greater', 'two', 'mo', 'gain', 'end', 'month', 'greater', 'six', 'month', 'average', 'nearly', 'bear', 'market', 'loss', 'd', 'six', 'month', 'almost', 'bear', 'market', 'loss', 'year', 'economic', 'corporate', 'news', 'remain', 'bad', 'tha', 't', 'typically', 'case', 'early', 'part', 'bull', 'market', 'economic', 'recession', 'stock', 'price', 'start', 'well', 'headline', 'improve', 'upturn', 'stock', 'would', 'consistent', 'start', 'economic', 'expansion', 'first', 'quarter', 'next', 'year', 'ratio', 'currently', 'high', 'wont', 'necessarily', 'keep', 'b', 'ull', 'market', 'preceding', 'economic', 'expansion', 'long', 'history', 'gave', 'rise', 'new', 'era', 'optimism', 'corporation', 'especial', 'ly', 'information', 'technology', 'built', 'production', 'sale', 'capacity', 'level', 'far', 'greater', 'proved', 'excess', 'd', 'painfully', 'corporate', 'earnings', 'severe', 'contraction', 'begin', 'grow', 'however', 'profit', 'rebound', 'st', 'art', 'looking', 'much', 'reasonable', 'low', 'inflation', 'low', 'interest', 'rate', 'rapid', 'technological', 'innovation', 'productivity', 'growth', 'p', 'support', 'elevated', 'stock', 'valuation', 'customer', 'ca', 'n', 'view', 'complete', 'copy', 'outlook', 'value', 'free', 'select', 'news', 'research', 'login', 'account', 'th', 'e', 'outlook', 'available', 'report', 'consider', 'margin', 'account', 'add', 'margin', 'borrowing', 'feature', 'account', 'youve', 'got', 'lot', 'possibility', 'margin', 'risk', 'also', 'provide', 'greater', 'flexibility', 'source', 'borrowing', 'form', 'overdraft', 'protection', 'click', 'learn', 'add', 'margin', 'privilege', 'account', 'feedback', 'important', 'u', 'l', 'u', 'question', 'comment', 'investor', 'service', 'member', 'access', 'service', 'account', 'may', 'affected', 'market', 'condition', 'system', 'performance', 'reason', 'circumstance', 'information', 'n', 'recommendation', 'offer', 'sell', 'solicitation', 'buy', 'particular', 'security', 'article', 'opinion', 'herein', 'unaffiliated', 'third', 'party', 'provided', 'informational', 'pu', 'information', 'reliable', 'guarantee', 'accuracy', 'completeness', 'suitability', 'purpose', 'make', 'warranty', 'regard', 'result', 'use', 'login', 'account', 'select', 'account', 'u']"
Normal,"['waiting', 'get', 'two', 'property', 'san', 'broker', 'one', 'unit', 'unit', 'also', 'mailed', 'three', 'property', 'addition', 'unit', 'property', 'let', 'know', 'question', 'jeff', 'smith', 'smith', 'company', 'circle', 'drive', 'office', 'mobile']"
Normal,"['send', 'specific', 'thanks', 'leadership', 'completion', 'become', 'issue', 'ask', 'assistance', 'happy', 'thanksgiving', 'family', 'save', 'travel', 'cheer', 'kirk', 'kirk', 'upcoming', 'review', 'kirk', 'regard', 'response', 'move', 'review', 'hope', 'get', 'ball', 'rolling', 'th', 'sending', 'three', 'message', 'following', 'draft', 'five', 'topic', 'ready', 'review', 'option', 'future', 'dutch', 'forward', 'swap', 'lewis', 'organizational', 'structure', 'hope', 'sending', 'manner', 'make', 'easier', 'send', 'ultimately', 'goal', 'send', 'following', 'topic', 'tomorrow', 'risk', 'identification', 'commodity', 'fundamental', 'risk', 'management', 'input', 'hedging', 'basic', 'mark', 'reese', 'reminder', 'accounting', 'written', 'jeff', 'group', 'complete', 'far', 'script', 'concerned', 'unable', 'send', 'anything', 'prior', 'tomorrow', 'unfortunately', 'script', 'writer', 'get', 'u', 'sooner', 'hopefully', 'forward', 'legal', 'see', 'first', 'thing', 'morning', 'apologize', 'able', 'get', 'sooner', 'please', 'let', 'know', 'question', 'human', 'performance', 'service', 'line', 'one', 'financial', 'plaza', 'direct', 'dial', 'l', 'upcoming', 'review', 'good', 'afternoon', 'kirk', 'reminder', 'following', 'upcoming', 'review', 'need', 'script', 'video', 'script', 'ready', 'legal', 'review', 'first', 'thing', 'morning', 'holiday', 'th', 'based', 'production', 'shoot', 'schedule', 'would', 'like', 'review', 'later', 'script', 'take', 'two', 'hour', 'review', 'please', 'let', 'know', 'issue', 'significantly', 'impact', 'schedule', 'well', 'production', 'house', 'hired', 'schedule', 'thank', 'topic', 'content', 'knowledge', 'system', 'one', 'topic', 'ready', 'first', 'thing', 'morning', 'th', 'send', 'forward', 'sending', 'topic', 'following', 'review', 'risk', 'identification', 'commodity', 'fundamental', 'waiting', 'one', 'homework', 'assignment', 'future', 'dutch', 'option', 'dutch', 'swap', 'lewis', 'forward', 'lewis', 'risk', 'management', 'input', 'mark', 'reese', 'hedging', 'basic', 'mark', 'reese', 'organization', 'structure', 'still', 'missing', 'content', 'last', 'topic', 'accounting', 'later', 'process', 'helping', 'u', 'write', 'first', 'two', 'week', 'need', 'review', 'human', 'performance', 'service', 'line', 'one', 'financial', 'plaza', 'direct', 'dial', 'message', 'recipient', 'may', 'contain', 'privileged', 'proprietary', 'otherwise', 'private', 'information', 'received', 'error', 'please', 'notify', 'sender', 'immediately', 'delete', 'original', 'use']"
Normal,"['good', 'morning', 'hope', 'well', 'tried', 'bother', 'project', 'q', 'need', 'review', 'content', 'area', 'please', 'make', 'effort', 'review', 'content', 'get', 'back', 'next', 'week', 'cob', 'th', 'add', 'subtract', 'correct', 'content', 'thanks', 'advance', 'happy', 'thanksgiving', 'safe', 'travel', 'cheer', 'kirk', 'kirk', 'organizational', 'structure', 'topic', 'kirk', 'attached', 'draft', 'organizational', 'structure', 'topic', 'knowledge', 'system', 'official', 'topic', 'also', 'responsible', 'accounting', 'topic', 'ready', 'currently', 'working', 'help', 'develop', 'topic', 'know', 'time', 'ahead', 'please', 'let', 'know', 'help', 'facilitate', 'review', 'process', 'ideally', 'would', 'like', 'topic', 'providing', 'missing', 'content', 'th', 'thank', 'see', 'attached', 'file', 'structure', 'human', 'performance', 'service', 'line', 'one', 'financial', 'plaza', 'direct', 'dial', 'message', 'recipient', 'may', 'contain', 'privileged', 'proprietary', 'otherwise', 'private', 'information', 'received', 'error', 'please', 'notify', 'sender', 'immediately', 'delete', 'original', 'use', 'structure']"
Normal,"['early', 'today', 'hereby', 'notify', 'day', 'notice', 'intent', 'terminate', 'arrangement', 'letter', 'development', 'basic', 'risk', 'management', 'day', 'count', 'begin', 'evening', 'day', 'review', 'position', 'attempt', 'find', 'solution', 'project', 'go', 'forward']"
Normal,"['meeting', 'booked', 'tomorrow', 'free', 'rest', 'week', 'om', 'l', 'summary', 'today', 'meeting', 'meet', 'tomorrow', 'yes', 'change', 'original', 'message', 'sent', 'summary', 'today', 'meeting', 'thank', 'meeting', 'u', 'today', 'want', 'take', 'minute', 'summarize', 'decision', 'came', 'meeting', 'feedback', 'approach', 'incorporate', 'idea', 'suggestion', 'gave', 'u', 'move', 'forward', 'approach', 'review', 'knowledge', 'system', 'topic', 'time', 'come', 'topic', 'review', 'send', 'name', 'responsible', 'topic', 'conversion', 'problem', 'way', 'incorporate', 'problem', 'without', 'going', 'hour', 'target', 'meet', 'next', 'review', 'problem', 'weve', 'designed', 'far', 'arrive', 'solution', 'send', 'room', 'number', 'good', 'weekend', 'message', 'recipient', 'may', 'contain', 'privileged', 'proprietary', 'otherwise', 'private', 'information', 'received', 'error', 'please', 'notify', 'sender', 'immediately', 'delete', 'original', 'use', 'property', 'corp', 'relevant', 'affiliate', 'may', 'contain', 'confidential', 'privileged', 'material', 'sole', 'use', 'intended', 'recipient', 'review', 'use', 'distribution', 'disclosure', 'strictly', 'intended', 'recipient', 'authorized', 'receive', 'recipient', 'please', 'contact', 'sender', 'reply', 'corp', 'delete', 'copy', 'message', 'attachment', 'hereto', 'intended', 'offer', 'acceptance', 'create', 'evidence', 'binding', 'enforceable', 'contract', 'corp', 'affiliate', 'intended', 'recipient', 'party', 'may', 'anyone', 'basis', 'contract', 'estoppel', 'otherwise', 'thank', 'message', 'recipient', 'may', 'contain', 'privileged', 'proprietary', 'otherwise', 'private', 'information', 'received', 'error', 'please', 'notify', 'sender', 'immediately', 'delete', 'original', 'use']"
Normal,"['sub', 'topic', 'page', 'st', 'line', 'sentence', 'purchaser', 'vice', 'purchase', 'kirk', 'kirk', 'dutch', 'future', 'option', 'topic', 'dutch', 'team', 'comment', 'option', 'see', 'attachment', 'need', 'example', 'cap', 'call', 'option', 'floor', 'collar', 'addition', 'need', 'information', 'financial', 'option', 'document', 'roll', 'capability', 'bold', 'word', 'instead', 'click', 'time', 'essence', 'culture', 'learner', 'go', 'glossary', 'click', 'pop', 'opportunity', 'disengagement']"
Normal,"['team', 'comment', 'need', 'information', 'monthly', 'cash', 'settlement', 'basis', 'swap', 'basis', 'swap', 'swing', 'swap', 'cross', 'commodity', 'swap', 'cash', 'settlement', 'cross', 'commodity', 'swap', 'need', 'example', 'crack', 'spread', 'swap']"
Normal,"['team', 'comment']"
Normal,"['favorite', 'product', 'without', 'one', 'perk', 'job', 'getting', 'play', 'lot', 'neat', 'new', 'past', 'year', 'tried', 'dozen', 'different', 'device', 'come', 'right', 'there', 'handful', 'really', 'made', 'difference', 'here', 'work', 'like', 'much', 'plus', 'radio', 'news', 'analysis', 'carr', 'welcome', 'hole', 'plugged', 'cracker', 'fire', 'say', 'hello', 'new', 'cable', 'king', 'thats', 'right', 'beat', 'time', 'warner', 'cox', 'contest', 'hand', 'marriage', 'cable', 'giant', 'dominate', 'world', 'also', 'local', 'telephone', 'service', 'realm', 'watch', 'baby', 'bell', 'expert', 'advice', 'holiday', 'help', 'web', 'list', 'get', 'longer', 'minute', 'never', 'fear', 'salvage', 'holiday', 'cheer', 'show', 'five', 'useful', 'site', 'help', 'make', 'season', 'theyll', 'give', 'song', 'sing', 'story', 'read', 'even', 'show', 'send', 'holiday', 'card', 'morris', 'josh', 'great', 'time', 'mac', 'music', 'lover', 'first', 'apple', 'gave', 'u', 'perhaps', 'best', 'player', 'ever', 'come', 'new', 'version', 'digital', 'jukebox', 'really', 'take', 'cake', 'josh', 'tell', 'apple', 'slew', 'lab', 'well', 'editor', 'master', 'window', 'least', 'cant', 'fix', 'window', 'idiosyncrasy', 'least', 'control', 'start', 'three', 'let', 'choose', 'program', 'load', 'boot', 'well', 'set', 'time', 'power', 'crucial', 'click', 'make', 'sure', 'see', 'feature', 'today', 'dont', 'miss', 'holiday', 'shopping', 'guide', 'check', 'shouldnt', 'underestimate', 'g', 'wireless', 'elsewhere', 'thrill', 'favorite', 'perfect', 'present', 'shopper', 'ten', 'tip', 'help', 'attain', 'roi', 'get', 'different', 'wireless', 'lan', 'standard', 'editor', 'top', 'check', 'best', 'gift', 'money', 'buy', 'find', 'c', 'tech', 'update', 'special', 'report', 'come', 'free', 'charge', 'service', 'companion', 'web', 'site', 'full', 'detail', 'story', 'see', 'plus', 'news', 'link', 'information', 'much', 'visit', 'subscribe', 'make', 'change', 'subscription', 'please', 'go', 'sending', 'news', 'alert', 'address', 'please', 'make', 'sure', 'provide', 'address', 'message', 'u', 'thanks', 'copyright', 'registered', 'service', 'mark', 'service', 'mark']"
Normal,"['team', 'comment', 'option', 'see', 'attachment', 'need', 'example', 'cap', 'call', 'option', 'floor', 'collar', 'addition', 'need', 'information', 'financial', 'option', 'document', 'roll', 'capability', 'bold', 'word', 'instead', 'click', 'time', 'essence', 'culture', 'learner', 'go', 'glossary', 'click', 'pop', 'opportunity', 'disengagement']"
Normal,"['team', 'comment', 'future', 'minor', 'comment']"
Normal,"['team', 'comment', 'topic']"
Normal,['team']
Normal,"['kirk', 'added', 'attached', 'given', 'current', 'situation', 'give', 'status', 'overall', 'project', 'original', 'message', 'kirk', 'sent', 'c', 'organizational', 'structure', 'topic', 'team', 'comment', 'topic']"
Normal,"['go', 'along', 'line', 'conservative', 'pay', 'going', 'forward', 'already', 'q', 'outstanding', 'bill', 'hit', 'q', 'surviving', 'entity', 'right', 'use', 'internally', 'value', 'time', 'around', 'right', 'use', 'internally', 'modify', 'product', 'internal', 'external', 'use', 'arrangement', 'void', 'revenue', 'would', 'receive', 'royalty', 'external', 'sale', 'thinking', 'stay', 'away', 'royalty', 'know', 'new', 'company', 'position', 'matter', 'also', 'think', 'want', 'enter', 'partnership', 'structure', 'ghost', 'company', 'unless', 'get', 'involved', 'reach', 'agreement', 'terminate', 'pay', 'around', 'estimate', 'payment', 'could', 'deferred', 'q', 'continue', 'payment', 'day', 'merger', 'sending', 'official', 'notice', 'tomorrow', 'business', 'day', 'workout', 'solution', 'terminate', 'comment', 'suggestion', 'regard', 'original', 'message', 'sent', 'case', 'option', 'please', 'send', 'zero', 'option', 'along', 'original', 'message', 'sent', 'kirk', 'brad', 'case', 'option', 'importance', 'high', 'following', 'conversation', 'obviously', 'valid', 'question', 'ask', 'two', 'document', 'one', 'option', 'cash', 'flow', 'impact', 'cash', 'flow', 'impact', 'case', 'already', 'account', 'additional', 'cut', 'cost', 'come', 'expense', 'traveling', 'medium', 'cut', 'exercise', 'cut', 'exercise', 'need', 'confirmed', 'total', 'two', 'could', 'cut', 'one', 'address', 'question', 'tomorrow', 'meeting', 'also', 'ask', 'cut', 'meeting', 'min', 'thus', 'go', 'document', 'answer', 'question', 'sure', 'schedule', 'tomorrow', 'least', 'kirk', 'around', 'obviously', 'cutting', 'best', 'option', 'considering', 'alternative', 'time', 'continue', 'review', 'cut', 'labor', 'expense', 'one', 'question', 'would', 'good', 'think', 'meet', 'follow', 'core', 'next', 'month', 'new', 'organization', 'please', 'consider', 'cost', 'finishing', 'project', 'sincerely', 'w']"
Normal,"['key', 'point', 'came', 'today', 'meeting', 'move', 'conversion', 'simulation', 'layer', 'knowledge', 'system', 'layer', 'incorporate', 'problem', 'type', 'provide', 'u', 'name', 'people', 'give', 'u', 'content', 'problem', 'set', 'two', 'round', 'meeting', 'one', 'early', 'next', 'week', 'gather', 'content', 'second', 'meeting', 'review', 'change', 'gas', 'daily', 'risk', 'risk', 'throughout', 'simulation', 'provide', 'u', 'definition', 'risk', 'clarify', 'conversion', 'cover', 'problem', 'perfect', 'hedge', 'learner', 'find', 'creative', 'way', 'hedge', 'opposed', 'conversion', 'conversion', 'oil', 'volume', 'natural', 'gas', 'volume', 'mind', 'thank', 'advance', 'help', 'great', 'thanksgiving', 'message', 'recipient', 'may', 'contain', 'privileged', 'proprietary', 'otherwise', 'private', 'information', 'received', 'error', 'please', 'notify', 'sender', 'immediately', 'delete', 'original', 'use']"
Normal,"['free', 'available', 'many', 'selected', 'receive', 'unlimited', 'free', 'program', 'biggest', 'publisher', 'world', 'click', 'receive', 'free', 'program', 'today', 'click', 'title', 'currently', 'sold', 'retail', 'outlet', 'much', 'act', 'today', 'supply', 'last', 'hurry', 'take', 'advantage', 'almost', 'offer', 'link', 'yes', 'want', 'free', 'click', 'brought', 'conjunction', 'title', 'free', 'visit', 'see', 'heritage', 'history', 'u', 'bodywork', 'complete', 'interactive', 'cookbook', 'magic', 'd', 'coloring', 'deer', 'avenger', 'environmentally', 'safe', 'home', 'food', 'lover', 'encyclopedia', 'future', 'cop', 'house', 'beautiful', 'd', 'interior', 'designer', 'inside', 'sat', 'act', 'logic', 'quest', 'math', 'invader', 'money', 'town', 'nuclear', 'strike', 'pink', 'panther', 'pizza', 'pilot', 'planetary', 'taxi', 'reader', 'rabbit', 'resume', 'work', 'road', 'rash', 'spellbound', 'rally', 'championship', 'new', 'millennium', 'encyclopedia', 'total', 'think', 'talk', 'fighter', 'squad', 'virtual', 'webster', 'new', 'world', 'dictionary', 'thesaurus', 'weight', 'watcher', 'light', 'tasty', 'deluxe', 'world', 'book', 'soccer', 'click', 'message', 'may', 'recurring', 'would', 'like', 'removed', 'united', 'marketing', 'strategy', 'announcement', 'list', 'click', 'link', 'may', 'need', 'copy', 'paste', 'link']"
